//************************************************
// Board: 5202
// File Format Version 3.3
// Janus Release 4.2.2
// Acquisition Mode: Spect_Timing
// Energy Histogram Channels: 8192
// ToA/ToT LSB: 0.5 ns
// Run start time: Thu Oct 16 07:59:15 2025 UTC
//************************************************
Brd  Ch       LG       HG  ToA_ns   ToT_ns         Tstamp_us        TrefTstamp_us        TrgID		NHits
  0  00      488     3698        -        -      2586261.912         1243		1
  0  00      170     1216        -        -      2586450.016         1244		1
  0  00      149     1103        -        -      2587830.376         1245		1
  0  00      336     2604        -        -      2592782.424         1246		1
  0  00      165     1053        -        -      2595341.280         1247		1
  0  00      181     1340        -        -      2596272.512         1248		1
  0  00      154     1053        -        -      2597929.008         1249		1
  0  00      206     1652        -        -      2602238.768         1250		1
  0  00      365     2704        -        -      2605064.072         1251		1
  0  00      296     2095        -        -      2607272.736         1252		1
  0  00      158     1118        -        -      2607696.672         1253		1
  0  00      407     3121        -        -      2607928.632         1254		1
  0  00      153     1093        -        -      2612497.000         1255		1
  0  00      173     1080        -        -      2613244.832         1256		1
  0  00      289     2093        -        -      2613271.136         1257		1
  0  00      154     1082        -        -      2613889.760         1258		1
  0  00      350     2871        -        -      2615077.456         1259		1
  0  00      149     1049        -        -      2629667.248         1260		1
  0  00      146     1114        -        -      2634904.168         1261		1
  0  00      471     3694        -        -      2636004.544         1262		1
  0  00     1336     8061        -        -      2638379.256         1263		1
  0  00      271     2135        -        -      2641858.640         1264		1
  0  00      476     3642        -        -      2643822.768         1266		1
  0  00      487     3843        -        -      2645648.208         1267		1
  0  00      133     1125        -        -      2645881.792         1268		1
  0  00      138     1101        -        -      2650031.904         1269		1
  0  00      164     1078        -        -      2650060.800         1270		1
  0  00      168     1147        -        -      2658364.272         1271		1
  0  00      757     6216        -        -      2660925.512         1272		1
  0  00      265     1996        -        -      2661497.600         1273		1
  0  00      154     1098        -        -      2665623.856         1274		1
  0  00      291     2152        -        -      2668374.736         1275		1
  0  00      224     1656        -        -      2668598.168         1276		1
  0  00      154     1087        -        -      2668792.488         1278		1
  0  00      146     1110        -        -      2669912.928         1279		1
  0  00      239     1592        -        -      2673629.072         1280		1
  0  00      139     1059        -        -      2676018.432         1281		1
  0  00      163     1266        -        -      2677052.208         1282		1
  0  00      614     4897        -        -      2677625.976         1283		1
  0  00      165     1149        -        -      2678112.552         1284		1
  0  00      148     1220        -        -      2690148.200         1285		1
  0  00      660     5463        -        -      2693165.984         1286		1
  0  00      470     3637        -        -      2695189.816         1287		1
  0  00      155     1072        -        -      2696035.016         1288		1
  0  00      392     3091        -        -      2699584.336         1289		1
  0  00      155     1075        -        -      2702159.720         1290		1
  0  00      198     1614        -        -      2703486.000         1291		1
  0  00      501     4126        -        -      2705133.496         1292		1
  0  00      147     1062        -        -      2708786.160         1293		1
  0  00      139     1070        -        -      2712814.160         1294		1
  0  00      236     1591        -        -      2715318.616         1295		1
  0  00      150     1072        -        -      2715831.360         1296		1
  0  00      179     1302        -        -      2716379.096         1297		1
  0  00      149     1132   1560.5      8.0      2717343.792         1298		1
  0  00      152     1055        -        -      2717663.808         1300		1
  0  00      630     5105        -        -      2718099.072         1301		1
  0  00      155     1048        -        -      2718846.736         1302		1
  0  00      124     1122        -        -      2719071.776         1303		1
  0  00      161     1099        -        -      2720060.312         1304		1
  0  00      425     3106        -        -      2720372.056         1305		1
  0  00      180     1307        -        -      2720521.440         1306		1
  0  00      215     1779        -        -      2720618.296         1307		1
  0  00      176     1298        -        -      2723724.976         1308		1
  0  00      145     1135        -        -      2732812.824         1309		1
  0  00      270     2137        -        -      2733951.896         1310		1
  0  00      241     1873        -        -      2734199.904         1311		1
  0  00      402     3090        -        -      2735004.256         1312		1
  0  00      153     1078        -        -      2736001.064         1313		1
  0  00      135     1034        -        -      2741875.840         1314		1
  0  00      772     6218        -        -      2742781.936         1315		1
  0  00      175     1061        -        -      2743417.424         1316		1
  0  00      145     1104        -        -      2744358.320         1317		1
  0  00      155     1066        -        -      2749030.280         1318		1
  0  00      218     1595        -        -      2749045.840         1319		1
  0  00      504     4057        -        -      2749622.160         1320		1
  0  00      174     1113        -        -      2762859.656         1321		1
  0  00      206     1614        -        -      2763453.944         1322		1
  0  00      161     1101        -        -      2765842.848         1323		1
  0  00      197     1429        -        -      2769357.744         1324		1
  0  00      142     1122        -        -      2772877.608         1325		1
  0  00      347     2596        -        -      2774219.768         1326		1
  0  00      496     3820        -        -      2774379.640         1327		1
  0  00      164     1101        -        -      2774516.832         1328		1
  0  00      151     1070        -        -      2774623.248         1329		1
  0  00      240     1582        -        -      2774977.504         1330		1
  0  00      296     2485        -        -      2775780.456         1331		1
  0  00      170     1128        -        -      2776385.344         1332		1
  0  00      267     2200        -        -      2777427.072         1333		1
  0  00      153     1093        -        -      2778115.856         1334		1
  0  00      705     5697        -        -      2779967.496         1335		1
  0  00      523     4041        -        -      2781836.824         1336		1
  0  00      166     1055        -        -      2783406.760         1337		1
  0  00      273     2109        -        -      2784162.336         1338		1
  0  00      135     1086        -        -      2784740.304         1339		1
  0  00      173     1361        -        -      2787027.712         1340		1
  0  00      218     1525        -        -      2789395.680         1341		1
  0  00      151     1080        -        -      2790917.312         1342		1
  0  00      366     2839        -        -      2791866.168         1343		1
  0  00      210     1614        -        -      2793526.552         1344		1
  0  00      148     1089        -        -      2794510.568         1345		1
  0  00      402     3163        -        -      2797484.568         1346		1
  0  00      305     2454        -        -      2798015.496         1347		1
  0  00      205     1770        -        -      2798397.688         1348		1
  0  00      350     2607        -        -      2800050.104         1349		1
  0  00      203     1448        -        -      2801273.408         1350		1
  0  00      140     1093        -        -      2804353.496         1351		1
  0  00      564     4427        -        -      2806688.976         1352		1
  0  00      165     1121        -        -      2807940.848         1353		1
  0  00      162     1080        -        -      2817002.688         1354		1
  0  00      395     3251        -        -      2817207.016         1355		1
  0  00      155     1107        -        -      2817578.784         1356		1
  0  00      140     1065        -        -      2817793.232         1357		1
  0  00      369     2761        -        -      2818383.376         1358		1
  0  00      160     1191        -        -      2819611.912         1359		1
  0  00      184     1444        -        -      2819989.056         1360		1
  0  00      143     1086        -        -      2822233.792         1361		1
  0  00      216     1485        -        -      2823458.312         1362		1
  0  00      146     1064        -        -      2828730.656         1363		1
  0  00      169     1397        -        -      2829487.304         1364		1
  0  00      161     1252        -        -      2834169.632         1365		1
  0  00      781     6335        -        -      2836306.152         1366		1
  0  00      155     1097        -        -      2838797.016         1367		1
  0  00      779     6177        -        -      2839798.240         1368		1
  0  00      169     1262        -        -      2840681.064         1369		1
  0  00      185     1602        -        -      2841274.040         1370		1
  0  00      154     1093        -        -      2843117.424         1371		1
  0  00      155     1092        -        -      2847875.760         1372		1
  0  00      150     1118        -        -      2852509.896         1373		1
  0  00      286     2142        -        -      2852729.584         1374		1
  0  00      161     1256        -        -      2855251.768         1375		1
  0  00      790     6387        -        -      2855328.432         1376		1
  0  00      242     1859        -        -      2855772.328         1377		1
  0  00      220     1803        -        -      2860918.712         1378		1
  0  00      154     1084        -        -      2861467.800         1379		1
  0  00      598     4775        -        -      2861776.192         1380		1
  0  00      217     1566        -        -      2864773.872         1381		1
  0  00      148     1137        -        -      2866406.184         1382		1
  0  00      167     1076        -        -      2867587.080         1383		1
  0  00      206     1655        -        -      2873172.032         1384		1
  0  00      152     1085        -        -      2873286.080         1385		1
  0  00      168     1146        -        -      2874319.768         1386		1
  0  00      475     3485        -        -      2876488.856         1387		1
  0  00      187     1185        -        -      2877431.080         1388		1
  0  00      151     1066        -        -      2879007.712         1389		1
  0  00      181     1374        -        -      2886445.376         1390		1
  0  00      187     1556        -        -      2886639.264         1391		1
  0  00      224     1579        -        -      2888786.592         1392		1
  0  00      146     1115        -        -      2890371.344         1393		1
  0  00      199     1587        -        -      2891277.984         1394		1
  0  00      143     1077        -        -      2891917.944         1396		1
  0  00      497     3780        -        -      2894252.368         1397		1
  0  00      428     3123        -        -      2895872.784         1398		1
  0  00      417     3217        -        -      2901101.296         1399		1
  0  00      156     1109        -        -      2901675.744         1400		1
  0  00      169     1104        -        -      2901803.944         1401		1
  0  00      170     1092        -        -      2906655.024         1402		1
  0  00      527     4120        -        -      2907039.544         1403		1
  0  00      156     1026        -        -      2907287.440         1404		1
  0  00      146     1121        -        -      2907433.000         1405		1
  0  00      228     1598        -        -      2908620.032         1406		1
  0  00      177     1305        -        -      2909999.392         1407		1
  0  00      223     1731        -        -      2910502.032         1408		1
  0  00      278     2076        -        -      2911818.856         1409		1
  0  00      166     1147        -        -      2916370.208         1410		1
  0  00      153     1112        -        -      2918160.368         1411		1
  0  00      163     1256        -        -      2923510.656         1412		1
  0  00      165     1063        -        -      2924330.536         1413		1
  0  00      432     3126   1952.0      6.0      2925097.032         1414		1
  0  00      155     1239        -        -      2932510.944         1416		1
  0  00      642     5291        -        -      2935369.640         1417		1
  0  00      148     1116        -        -      2936414.752         1418		1
  0  00      159     1234        -        -      2937895.504         1419		1
  0  00      409     3131        -        -      2938809.328         1420		1
  0  00      329     2659        -        -      2945761.160         1421		1
  0  00      172     1105        -        -      2946131.904         1422		1
  0  00      675     5427        -        -      2947560.880         1423		1
  0  00      638     5196        -        -      2954023.032         1424		1
  0  00      236     1784        -        -      2954236.352         1425		1
  0  00      488     3895        -        -      2954634.568         1426		1
  0  00      153     1212        -        -      2959064.408         1427		1
  0  00      172     1241        -        -      2959095.464         1428		1
  0  00      460     3624        -        -      2959221.184         1429		1
  0  00      150     1114        -        -      2960068.528         1430		1
  0  00      200     1488        -        -      2968637.080         1431		1
  0  00      156     1125        -        -      2969647.320         1432		1
  0  00      168     1286        -        -      2971346.536         1433		1
  0  00      150     1039        -        -      2975279.712         1434		1
  0  00      202     1520        -        -      2976454.952         1435		1
  0  00      654     5164        -        -      2978506.408         1436		1
  0  00      146     1119        -        -      2978726.800         1437		1
  0  00      143     1104        -        -      2980153.440         1438		1
  0  00      151     1093        -        -      2989005.160         1439		1
  0  00      231     1574        -        -      2989977.384         1440		1
  0  00      155     1082        -        -      2991683.016         1441		1
  0  00      148     1116        -        -      2991913.640         1442		1
  0  00      161     1115        -        -      2992258.656         1443		1
  0  00      193     1582        -        -      2994592.176         1444		1
  0  00      143     1107        -        -      3008733.224         1445		1
  0  00      278     2137        -        -      3009286.496         1446		1
  0  00      148     1065        -        -      3010139.464         1447		1
  0  00      205     1645        -        -      3010665.616         1448		1
  0  00      144     1130        -        -      3010701.024         1449		1
  0  00      208     1449        -        -      3014443.432         1450		1
  0  00      149     1101        -        -      3015361.808         1451		1
  0  00      192     1480        -        -      3016829.600         1452		1
  0  00      217     1539        -        -      3017551.392         1453		1
  0  00      756     5966        -        -      3019963.544         1454		1
  0  00      151     1067        -        -      3023158.792         1455		1
  0  00      162     1013        -        -      3023719.816         1456		1
  0  00      327     2564        -        -      3025645.304         1457		1
  0  00      160     1039        -        -      3027013.136         1458		1
  0  00      160     1118        -        -      3027256.464         1459		1
  0  00      150     1074        -        -      3029422.704         1460		1
  0  00      192     1622        -        -      3030253.016         1461		1
  0  00      343     2618        -        -      3031869.720         1462		1
  0  00      149     1097        -        -      3032590.640         1463		1
  0  00      154     1107        -        -      3043222.840         1464		1
  0  00      148     1130        -        -      3043328.768         1465		1
  0  00      150     1101        -        -      3044481.112         1466		1
  0  00      156     1047        -        -      3044551.312         1467		1
  0  00      143     1108        -        -      3045564.208         1468		1
  0  00      636     5047        -        -      3051316.080         1469		1
  0  00      162     1120        -        -      3054157.080         1470		1
  0  00      268     2096        -        -      3054378.512         1471		1
  0  00      421     3113        -        -      3054613.224         1472		1
  0  00      143     1116        -        -      3059949.024         1473		1
  0  00      150     1060        -        -      3061335.304         1474		1
  0  00      152     1096        -        -      3061412.488         1475		1
  0  00      165     1092        -        -      3062615.200         1476		1
  0  00      477     4001        -        -      3065184.400         1477		1
  0  00      970     7653        -        -      3066214.616         1478		1
  0  00      160     1256        -        -      3068317.456         1479		1
  0  00      144     1121        -        -      3073294.288         1480		1
  0  00      153     1050        -        -      3073896.912         1481		1
  0  00      176     1236        -        -      3076507.248         1482		1
  0  00      156     1210        -        -      3076784.392         1483		1
  0  00      217     1577        -        -      3076835.888         1484		1
  0  00      265     1982        -        -      3082588.968         1485		1
  0  00      462     3584        -        -      3086018.872         1486		1
  0  00      764     6145        -        -      3086614.888         1488		1
  0  00      138     1060        -        -      3086721.832         1489		1
  0  00      127     1109        -        -      3087731.344         1490		1
  0  00      142     1138        -        -      3088140.856         1491		1
  0  00      183     1180        -        -      3088493.456         1492		1
  0  00      146     1024        -        -      3090354.800         1493		1
  0  00      145     1113        -        -      3091329.304         1494		1
  0  00      169     1251        -        -      3092092.752         1495		1
  0  00      155     1142        -        -      3092442.616         1496		1
  0  00      148     1065        -        -      3093543.008         1497		1
  0  00      168     1107        -        -      3093981.856         1498		1
  0  00      165     1112        -        -      3099349.520         1499		1
  0  00      168     1153        -        -      3102569.912         1500		1
  0  00      193     1281        -        -      3102956.424         1501		1
  0  00      160     1234        -        -      3104942.440         1502		1
  0  00      268     2131        -        -      3105841.368         1503		1
  0  00      241     1602        -        -      3113816.216         1504		1
  0  00      874     7044        -        -      3116824.504         1505		1
  0  00      170     1314        -        -      3122261.288         1506		1
  0  00      152     1090        -        -      3122332.800         1507		1
  0  00      196     1498        -        -      3126149.744         1508		1
  0  00      175     1335        -        -      3129397.648         1509		1
  0  00      165     1058        -        -      3130134.304         1510		1
  0  00      207     1512        -        -      3130772.320         1511		1
  0  00      227     1929        -        -      3131114.376         1513		1
  0  00      158     1054        -        -      3131688.896         1514		1
  0  00      147     1082        -        -      3133206.576         1515		1
  0  00      356     2615        -        -      3136145.656         1516		1
  0  00      226     1626        -        -      3139410.280         1517		1
  0  00      217     1576        -        -      3141524.800         1518		1
  0  00      144     1070        -        -      3142509.264         1519		1
  0  00      291     2064        -        -      3144675.144         1520		1
  0  00      145     1094        -        -      3150454.240         1521		1
  0  00      233     1771        -        -      3151185.920         1522		1
  0  00      207     1494        -        -      3155964.280         1523		1
  0  00      631     5006        -        -      3158774.472         1524		1
  0  00      136     1107        -        -      3158844.712         1525		1
  0  00      173     1208        -        -      3161424.840         1526		1
  0  00      153     1029        -        -      3163753.584         1527		1
  0  00      165     1112        -        -      3164265.392         1528		1
  0  00      161     1129        -        -      3166951.464         1529		1
  0  00      154     1113        -        -      3167824.736         1530		1
  0  00      148     1131        -        -      3168714.176         1531		1
  0  00      153     1105        -        -      3168939.976         1532		1
  0  00      158     1128        -        -      3170155.424         1533		1
  0  00      150     1134        -        -      3171598.968         1534		1
  0  00      794     6399        -        -      3171909.608         1535		1
  0  00      283     2145        -        -      3175245.512         1536		1
  0  00      514     3973        -        -      3185527.376         1537		1
  0  00      550     4214        -        -      3186440.568         1538		1
  0  00      164     1106        -        -      3187021.648         1539		1
  0  00      137     1111        -        -      3189728.800         1540		1
  0  00      179     1317        -        -      3190544.656         1541		1
  0  00      224     1794        -        -      3190906.096         1542		1
  0  00      152     1108        -        -      3192648.416         1543		1
  0  00      147     1088        -        -      3192800.864         1544		1
  0  00      227     1510        -        -      3198159.432         1545		1
  0  00      160     1261        -        -      3204101.904         1546		1
  0  00      148     1031        -        -      3208874.288         1547		1
  0  00      608     5046        -        -      3209089.152         1548		1
  0  00      409     3133        -        -      3210372.040         1549		1
  0  00      149     1063        -        -      3210444.856         1550		1
  0  00      540     4431        -        -      3210988.368         1551		1
  0  00      151     1125        -        -      3212177.432         1552		1
  0  00      160     1089        -        -      3215077.576         1553		1
  0  00      555     4200        -        -      3216073.408         1554		1
  0  00      349     2534        -        -      3216728.752         1555		1
  0  00      521     4349        -        -      3221767.616         1556		1
  0  00      157     1083        -        -      3222097.008         1557		1
  0  00      221     1586        -        -      3222302.168         1558		1
  0  00      237     1786        -        -      3223264.952         1559		1
  0  00      149     1119        -        -      3224295.904         1560		1
  0  00      150     1202        -        -      3224738.056         1561		1
  0  00      170     1217        -        -      3225733.632         1562		1
  0  00      145     1275        -        -      3233267.920         1563		1
  0  00      186     1604        -        -      3240649.424         1564		1
  0  00      132     1063        -        -      3248083.872         1565		1
  0  00      234     1850        -        -      3248743.424         1566		1
  0  00      146     1068        -        -      3248976.880         1567		1
  0  00      319     2267        -        -      3249433.224         1568		1
  0  00      127     1056        -        -      3255178.592         1569		1
  0  00      159     1250        -        -      3257398.232         1570		1
  0  00      165     1149        -        -      3258438.064         1571		1
  0  00      165     1089        -        -      3260227.568         1572		1
  0  00      154     1047        -        -      3261555.752         1573		1
  0  00      207     1596        -        -      3265368.304         1574		1
  0  00      166     1170        -        -      3267641.960         1576		1
  0  00      332     2628        -        -      3270343.880         1577		1
  0  00      263     2072        -        -      3273433.240         1578		1
  0  00      203     1584        -        -      3274477.624         1579		1
  0  00      158     1079        -        -      3278829.072         1580		1
  0  00      152     1161        -        -      3281466.032         1581		1
  0  00      144     1098        -        -      3283789.920         1583		1
  0  00      174     1037        -        -      3284723.120         1584		1
  0  00      221     1567        -        -      3286692.872         1585		1
  0  00      266     2055        -        -      3293168.040         1586		1
  0  00      172     1240        -        -      3305619.848         1587		1
  0  00      479     3623        -        -      3305914.008         1588		1
  0  00      374     2801        -        -      3306310.376         1589		1
  0  00      167     1075        -        -      3308619.296         1590		1
  0  00      150     1092        -        -      3309371.712         1591		1
  0  00      152     1039        -        -      3311570.912         1592		1
  0  00      143     1095        -        -      3318978.592         1593		1
  0  00      154     1146        -        -      3319539.640         1594		1
  0  00      326     2624        -        -      3321835.456         1595		1
  0  00      222     1726        -        -      3323495.656         1596		1
  0  00      166     1098        -        -      3331843.120         1597		1
  0  00      357     2600        -        -      3334331.936         1598		1
  0  00      145     1084        -        -      3334801.640         1599		1
  0  00      152     1103        -        -      3336256.096         1600		1
  0  00      151     1095        -        -      3336529.728         1601		1
  0  00      426     3315        -        -      3338144.704         1602		1
  0  00      164     1343        -        -      3338497.680         1603		1
  0  00      248     1915        -        -      3338906.296         1604		1
  0  00      356     2796        -        -      3340242.792         1605		1
  0  00      486     3876        -        -      3340271.280         1606		1
  0  00      188     1419        -        -      3343422.080         1607		1
  0  00      157     1073        -        -      3344257.304         1608		1
  0  00      214     1603        -        -      3346785.416         1609		1
  0  00      454     3706        -        -      3347704.872         1610		1
  0  00      141     1141        -        -      3348763.080         1611		1
  0  00      135     1121        -        -      3351993.664         1612		1
  0  00      460     3802        -        -      3352572.000         1613		1
  0  00      166     1220        -        -      3354498.848         1614		1
  0  00      204     1461        -        -      3355493.440         1615		1
  0  00      144     1096        -        -      3355731.688         1616		1
  0  00      159     1123        -        -      3358228.824         1617		1
  0  00      187     1259        -        -      3359190.728         1618		1
  0  00      527     4089        -        -      3367108.776         1619		1
  0  00      160     1074        -        -      3372341.320         1620		1
  0  00      252     2154        -        -      3372489.336         1621		1
  0  00      226     1561        -        -      3372841.296         1622		1
  0  00      210     1878        -        -      3373045.520         1623		1
  0  00      141     1076        -        -      3382946.680         1624		1
  0  00      214     1588        -        -      3385247.232         1625		1
  0  00      879     6928        -        -      3387894.232         1626		1
  0  00      850     6978        -        -      3388207.712         1627		1
  0  00      222     1515        -        -      3388406.216         1628		1
  0  00      213     1563        -        -      3395225.784         1629		1
  0  00      338     2683        -        -      3397663.416         1630		1
  0  00      505     4057        -        -      3398188.288         1631		1
  0  00      281     2106        -        -      3399330.728         1632		1
  0  00      351     2674        -        -      3405120.272         1633		1
  0  00      357     2642        -        -      3405790.688         1634		1
  0  00      150     1094        -        -      3408192.304         1635		1
  0  00      209     1593        -        -      3408213.432         1636		1
  0  00      213     1673        -        -      3409192.848         1637		1
  0  00      449     3572        -        -      3410763.648         1638		1
  0  00      150     1111        -        -      3411889.840         1639		1
  0  00      156     1086        -        -      3416071.840         1640		1
  0  00      215     1542        -        -      3416279.424         1641		1
  0  00      439     3258        -        -      3417866.032         1642		1
  0  00      151     1139        -        -      3419117.512         1643		1
  0  00      155     1082        -        -      3422339.048         1644		1
  0  00      250     2027        -        -      3422762.688         1645		1
  0  00      230     1511        -        -      3425333.968         1646		1
  0  00      348     2658        -        -      3425942.648         1647		1
  0  00      163     1164        -        -      3425962.784         1648		1
  0  00      167     1132        -        -      3429234.624         1649		1
  0  00      216     1589        -        -      3429927.592         1650		1
  0  00      342     2536        -        -      3430013.112         1651		1
  0  00      218     1599        -        -      3430998.840         1652		1
  0  00      322     2342        -        -      3431050.688         1653		1
  0  00      194     1571        -        -      3431206.760         1654		1
  0  00      217     1588        -        -      3431592.304         1655		1
  0  00      220     1583        -        -      3433798.048         1656		1
  0  00      253     1809        -        -      3438099.840         1657		1
  0  00      146     1097        -        -      3438113.936         1658		1
  0  00      448     3347        -        -      3439923.592         1659		1
  0  00      151     1068        -        -      3440000.864         1660		1
  0  00      157     1245        -        -      3442814.504         1661		1
  0  00      147     1133        -        -      3445419.968         1662		1
  0  00      147     1102        -        -      3446791.176         1663		1
  0  00      219     1595        -        -      3446816.920         1664		1
  0  00      175     1321        -        -      3447437.568         1665		1
  0  00      208     1550        -        -      3451142.104         1666		1
  0  00      161     1104        -        -      3451444.352         1667		1
  0  00      217     1830        -        -      3454218.152         1668		1
  0  00      135     1041        -        -      3455149.504         1669		1
  0  00      550     4663        -        -      3455330.384         1670		1
  0  00      604     4637        -        -      3457132.032         1671		1
  0  00      159     1105        -        -      3457391.312         1672		1
  0  00      204     1579        -        -      3458521.904         1673		1
  0  00      173     1059        -        -      3458589.424         1674		1
  0  00      962     7524        -        -      3461529.808         1675		1
  0  00      145     1044        -        -      3461727.944         1676		1
  0  00      726     5732        -        -      3464767.672         1677		1
  0  00      161     1094        -        -      3466425.520         1678		1
  0  00      161     1150        -        -      3468921.088         1679		1
  0  00      150     1119        -        -      3470269.248         1680		1
  0  00      219     1565        -        -      3471043.912         1681		1
  0  00      508     3746        -        -      3472387.232         1682		1
  0  00      470     3595        -        -      3472850.336         1683		1
  0  00      413     3033        -        -      3472987.304         1684		1
  0  00      152     1097        -        -      3479942.920         1685		1
  0  00      342     2637        -        -      3481743.720         1686		1
  0  00      160     1069        -        -      3485422.112         1687		1
  0  00      239     1774        -        -      3486604.976         1688		1
  0  00      172     1068        -        -      3488239.592         1689		1
  0  00      129     1040        -        -      3488607.856         1690		1
  0  00      289     2292        -        -      3489693.680         1691		1
  0  00      529     4497        -        -      3491494.608         1692		1
  0  00      209     1559        -        -      3493130.336         1693		1
  0  00      198     1495        -        -      3494668.600         1694		1
  0  00      209     1643        -        -      3497089.992         1695		1
  0  00      166     1078        -        -      3498411.224         1696		1
  0  00      318     2271        -        -      3503520.640         1697		1
  0  00      303     2366        -        -      3504387.416         1698		1
  0  00      272     1932        -        -      3508037.368         1699		1
  0  00      146     1109        -        -      3511118.552         1700		1
  0  00      175     1254        -        -      3512000.088         1701		1
  0  00      174     1137        -        -      3513996.160         1702		1
  0  00      159     1065        -        -      3514733.600         1703		1
  0  00      215     1603        -        -      3514788.688         1704		1
  0  00      197     1449        -        -      3516222.456         1705		1
  0  00      165     1115        -        -      3516596.656         1706		1
  0  00      156     1106        -        -      3516680.672         1707		1
  0  00      165     1106        -        -      3517053.856         1708		1
  0  00      170     1339        -        -      3517112.032         1709		1
  0  00      167     1297        -        -      3518262.176         1710		1
  0  00      464     3660        -        -      3524769.088         1711		1
  0  00      155     1097        -        -      3527207.760         1712		1
  0  00      477     3863        -        -      3533863.960         1713		1
  0  00      143     1232        -        -      3534122.544         1714		1
  0  00      141     1093        -        -      3534790.040         1715		1
  0  00      173     1076        -        -      3535335.920         1716		1
  0  00      151     1134        -        -      3536114.256         1717		1
  0  00      143     1066        -        -      3537660.960         1718		1
  0  00      265     2147        -        -      3538539.872         1719		1
  0  00      144     1101        -        -      3544194.064         1720		1
  0  00      621     4933        -        -      3544212.904         1721		1
  0  00      260     1917        -        -      3545176.072         1722		1
  0  00      335     2581        -        -      3547301.640         1723		1
  0  00      140     1078        -        -      3550461.448         1724		1
  0  00      151     1099        -        -      3551361.672         1725		1
  0  00      292     2137        -        -      3552082.840         1726		1
  0  00      161     1088        -        -      3553462.824         1727		1
  0  00      137     1122        -        -      3554434.600         1728		1
  0  00      220     1556        -        -      3555391.944         1729		1
  0  00      142     1099        -        -      3560371.304         1730		1
  0  00      193     1440        -        -      3560806.984         1731		1
  0  00      149     1309        -        -      3563607.224         1732		1
  0  00      173     1297        -        -      3565864.448         1733		1
  0  00      226     1681        -        -      3569342.712         1734		1
  0  00      290     2054        -        -      3570863.696         1735		1
  0  00      777     6418        -        -      3574157.384         1736		1
  0  00      145     1114        -        -      3574755.952         1737		1
  0  00      329     2553        -        -      3576327.896         1738		1
  0  00      293     2102        -        -      3576365.400         1739		1
  0  00      203     1614        -        -      3578159.952         1740		1
  0  00      564     4464        -        -      3579659.296         1741		1
  0  00      505     4010        -        -      3581193.016         1742		1
  0  00      203     1542        -        -      3581478.784         1743		1
  0  00      467     3577        -        -      3582080.216         1744		1
  0  00      151     1114        -        -      3583378.592         1745		1
  0  00      377     3130        -        -      3588618.832         1746		1
  0  00      200     1531        -        -      3589983.184         1747		1
  0  00      246     2041        -        -      3593565.224         1748		1
  0  00      160     1074        -        -      3597938.408         1749		1
  0  00      274     2029        -        -      3598492.312         1750		1
  0  00      152     1062        -        -      3599445.296         1751		1
  0  00      170     1070        -        -      3599985.584         1752		1
  0  00      160     1064        -        -      3602824.776         1753		1
  0  00      231     1757        -        -      3606261.480         1754		1
  0  00      150     1115        -        -      3610163.408         1755		1
  0  00      469     3553        -        -      3616388.888         1756		1
  0  00      166     1149        -        -      3618096.320         1757		1
  0  00      204     1587        -        -      3618284.264         1758		1
  0  00      152     1129        -        -      3623024.704         1759		1
  0  00      172     1179        -        -      3629226.968         1760		1
  0  00      142     1151        -        -      3629310.080         1761		1
  0  00      253     2048        -        -      3629655.328         1762		1
  0  00      219     1629        -        -      3629823.072         1763		1
  0  00      150     1069        -        -      3633387.504         1764		1
  0  00      164     1306        -        -      3633748.928         1765		1
  0  00      153     1117        -        -      3634153.440         1766		1
  0  00      151     1133        -        -      3638137.672         1767		1
  0  00      350     2763        -        -      3648895.880         1768		1
  0  00      185     1116        -        -      3650381.024         1769		1
  0  00      289     2253        -        -      3651890.480         1770		1
  0  00      356     2661        -        -      3653956.720         1771		1
  0  00      237     1807        -        -      3654481.008         1772		1
  0  00      152     1105        -        -      3654563.320         1773		1
  0  00      151     1099        -        -      3657444.488         1774		1
  0  00      219     1738        -        -      3657679.336         1775		1
  0  00      139     1129        -        -      3658129.184         1776		1
  0  00      167     1071        -        -      3659491.640         1777		1
  0  00      162     1096        -        -      3660594.920         1778		1
  0  00      151     1001        -        -      3663107.280         1779		1
  0  00      271     2031        -        -      3664344.672         1780		1
  0  00      207     1535        -        -      3668451.800         1781		1
  0  00      165     1102        -        -      3672581.360         1782		1
  0  00      150     1153        -        -      3677157.848         1783		1
  0  00      162     1067        -        -      3677284.336         1784		1
  0  00      155     1014        -        -      3678630.384         1785		1
  0  00      233     1762        -        -      3679887.680         1786		1
  0  00      199     1560        -        -      3682088.880         1787		1
  0  00      167     1080        -        -      3683294.160         1788		1
  0  00      163     1155        -        -      3683740.760         1789		1
  0  00      749     5863        -        -      3691234.912         1790		1
  0  00      276     2011        -        -      3698019.744         1791		1
  0  00      408     3130        -        -      3700227.568         1792		1
  0  00      200     1581        -        -      3701035.960         1793		1
  0  00      787     6283        -        -      3703647.824         1794		1
  0  00      164     1090        -        -      3704081.704         1795		1
  0  00      503     4019        -        -      3705778.432         1796		1
  0  00      207     1564        -        -      3707161.048         1797		1
  0  00      150     1171        -        -      3709002.608         1798		1
  0  00      416     3312        -        -      3712418.440         1799		1
  0  00      345     2756        -        -      3718636.464         1800		1
  0  00      151     1095        -        -      3719382.864         1802		1
  0  00      150     1084        -        -      3719834.304         1803		1
  0  00      160     1101        -        -      3721745.224         1804		1
