//************************************************
// Board: 5202
// File Format Version 3.3
// Janus Release 4.2.2
// Acquisition Mode: Spect_Timing
// Energy Histogram Channels: 8192
// ToA/ToT LSB: 0.5 ns
// Run start time: Wed Oct 15 15:01:13 2025 UTC
//************************************************
Brd  Ch       LG       HG  ToA_ns   ToT_ns         Tstamp_us        TrefTstamp_us        TrgID		NHits
  0  00      121     3014        -        -     11935488.616         2121		1
  0  00      146     4144        -        -     11961345.976         2122		1
  0  00      178     5320        -        -     11962664.064         2123		1
  0  00       64     1383        -        -     11969403.856         2124		1
  0  00      115     3559        -        -     11978294.448         2125		1
  0  00       88     1283        -        -     11985367.032         2126		1
  0  00       82     1704        -        -     11990748.736         2127		1
  0  00       63     1463        -        -     12004949.752         2128		1
  0  00      103     2937        -        -     12014627.800         2129		1
  0  00       68     1400        -        -     12017096.544         2130		1
  0  00      106     2782        -        -     12017881.536         2131		1
  0  00      111     3095        -        -     12025785.304         2132		1
  0  00      171     5375        -        -     12031424.864         2133		1
  0  00       61     1415        -        -     12052774.296         2134		1
  0  00      105     3308        -        -     12056502.016         2135		1
  0  00      146     4241        -        -     12057935.168         2136		1
  0  00      240     7906        -        -     12058505.056         2137		1
  0  00      111     2914        -        -     12066278.128         2138		1
  0  00      125     3042        -        -     12069686.952         2139		1
  0  00       87     1581        -        -     12071820.040         2140		1
  0  00       83     1850        -        -     12084157.712         2141		1
  0  00       65     1428        -        -     12091822.920         2142		1
  0  00      187     5416        -        -     12110143.784         2143		1
  0  00       79     1471        -        -     12112739.832         2144		1
  0  00      110     2984        -        -     12118065.200         2145		1
  0  00       87     1561        -        -     12119327.064         2146		1
  0  00      109     2912        -        -     12132175.080         2147		1
  0  00       76     1428        -        -     12138698.384         2148		1
  0  00       64     1500        -        -     12141897.184         2149		1
  0  00       97     2423        -        -     12147721.224         2150		1
  0  00       86     1506        -        -     12184730.360         2151		1
  0  00      111     2924        -        -     12186800.496         2152		1
  0  00      208     6473        -        -     12187944.808         2153		1
  0  00       69     1584        -        -     12206135.760         2154		1
  0  00      148     4873        -        -     12209619.960         2155		1
  0  00      118     3793        -        -     12222056.472         2156		1
  0  00       78     1404        -        -     12222193.536         2157		1
  0  00      151     4758        -        -     12225332.312         2158		1
  0  00       66     1482        -        -     12229078.552         2159		1
  0  00       81     1406        -        -     12232362.696         2160		1
  0  00       79     2463        -        -     12260361.568         2161		1
  0  00       71     1822        -        -     12268735.576         2163		1
  0  00      176     4977        -        -     12278298.336         2164		1
  0  00       77     1466        -        -     12280918.080         2165		1
  0  00       76     1475        -        -     12281644.960         2166		1
  0  00       69     1524        -        -     12285917.112         2167		1
  0  00      157     4530        -        -     12304585.880         2168		1
  0  00      138     3787        -        -     12308211.688         2169		1
  0  00       80     1418        -        -     12315391.672         2170		1
  0  00       70     1401        -        -     12324586.144         2171		1
  0  00       96     2248        -        -     12350171.312         2172		1
  0  00      100     2197        -        -     12353093.280         2173		1
  0  00      128     3339        -        -     12357612.704         2174		1
  0  00      158     4751        -        -     12371662.344         2175		1
  0  00      130     3822        -        -     12383170.952         2176		1
  0  00       81     1382        -        -     12398662.872         2177		1
  0  00       83     1914        -        -     12403602.480         2178		1
  0  00      132     3848        -        -     12403904.472         2179		1
  0  00       83     1450        -        -     12404633.272         2180		1
  0  00      119     3464        -        -     12407161.408         2181		1
  0  00       80     1673        -        -     12416966.376         2182		1
  0  00       65     1049        -        -     12421430.136         2183		1
  0  00      130     3555        -        -     12424109.776         2184		1
  0  00      129     2806        -        -     12424906.440         2185		1
  0  00       91     1938        -        -     12425734.112         2186		1
  0  00       89     2446        -        -     12425937.232         2187		1
  0  00      168     5144        -        -     12427620.296         2188		1
  0  00      178     5474        -        -     12437618.544         2189		1
  0  00       83     1510        -        -     12440452.408         2190		1
  0  00       75     1636        -        -     12446308.880         2191		1
  0  00      120     3094        -        -     12463754.696         2192		1
  0  00       77     1428        -        -     12468365.128         2193		1
  0  00       84     1306        -        -     12474144.576         2194		1
  0  00       83     1960        -        -     12484050.968         2195		1
  0  00       85     1949        -        -     12501446.432         2196		1
  0  00       94     1924        -        -     12505423.872         2197		1
  0  00       71     1640        -        -     12512861.544         2198		1
  0  00       74     1729        -        -     12516041.000         2199		1
  0  00       86     1911        -        -     12517867.768         2200		1
  0  00      147     3935        -        -     12532863.520         2201		1
  0  00       98     2581        -        -     12539584.784         2202		1
  0  00       76     1442        -        -     12540811.872         2203		1
  0  00       64     1349        -        -     12553453.480         2204		1
  0  00       85     1962        -        -     12553697.360         2205		1
  0  00       73     1446        -        -     12553871.616         2206		1
  0  00       68     1490        -        -     12560087.312         2207		1
  0  00       71     1399        -        -     12566859.848         2208		1
  0  00       82     1853        -        -     12571259.760         2209		1
  0  00      190     5365        -        -     12571866.144         2210		1
  0  00      103     2580        -        -     12572569.224         2211		1
  0  00       92     2984        -        -     12575882.560         2212		1
  0  00      160     5023        -        -     12578121.192         2214		1
  0  00       84     1632        -        -     12578442.624         2215		1
  0  00      137     4492        -        -     12579037.912         2216		1
  0  00       80     1492        -        -     12580116.856         2217		1
  0  00      110     2874        -        -     12580474.512         2218		1
  0  00       95     1879        -        -     12587560.376         2219		1
  0  00       72     1432        -        -     12593324.704         2220		1
  0  00       78     1577        -        -     12600654.112         2221		1
  0  00      208     6254        -        -     12602516.472         2222		1
  0  00       81     1929        -        -     12615212.288         2223		1
  0  00       81     1395        -        -     12617801.128         2224		1
  0  00       73     1460        -        -     12633237.304         2225		1
  0  00      102     2418        -        -     12633438.696         2226		1
  0  00       88     1372        -        -     12635286.488         2227		1
  0  00      101     2461        -        -     12635993.216         2228		1
  0  00      275     8061        -        -     12640654.688         2229		1
  0  00      126     3351        -        -     12664337.688         2230		1
  0  00      194     5235        -        -     12665573.928         2231		1
  0  00      136     4122        -        -     12668398.456         2232		1
  0  00      166     4749        -        -     12671035.800         2233		1
  0  00      119     2810        -        -     12674397.432         2234		1
  0  00       79     1900        -        -     12676507.296         2235		1
  0  00      110     3134        -        -     12698978.400         2236		1
  0  00       79     1669        -        -     12699232.080         2237		1
  0  00       69     1457        -        -     12703085.920         2238		1
  0  00       99     2189        -        -     12705200.080         2239		1
  0  00      109     2428        -        -     12705770.344         2240		1
  0  00      161     4878        -        -     12706192.408         2241		1
  0  00       84     1407        -        -     12707457.680         2242		1
  0  00       61     1550        -        -     12712439.672         2243		1
  0  00      109     3333        -        -     12722521.248         2244		1
  0  00       80     1453        -        -     12722961.640         2245		1
  0  00       67     1452        -        -     12726299.768         2246		1
  0  00       86     1944        -        -     12733549.928         2247		1
  0  00      114     3761        -        -     12755419.784         2248		1
  0  00       74     1499        -        -     12763646.368         2249		1
  0  00      119     3089        -        -     12776898.712         2250		1
  0  00      143     4329        -        -     12786246.424         2251		1
  0  00       77     1391        -        -     12792869.896         2252		1
  0  00       66     1457        -        -     12795071.848         2253		1
  0  00       70     1453        -        -     12795097.896         2254		1
  0  00       64     1433        -        -     12795274.696         2255		1
  0  00      113     2923        -        -     12800016.568         2256		1
  0  00       76     2323        -        -     12808399.872         2257		1
  0  00       97     2817        -        -     12810636.256         2258		1
  0  00       82     1965        -        -     12812348.112         2259		1
  0  00      130     3773        -        -     12828627.056         2260		1
  0  00      121     3552        -        -     12831014.248         2261		1
  0  00       70     1120        -        -     12833032.584         2262		1
  0  00      135     3485        -        -     12833250.136         2263		1
  0  00       64     1921        -        -     12842162.392         2264		1
  0  00       72     1526        -        -     12853525.256         2265		1
  0  00       95     3041        -        -     12856051.696         2266		1
  0  00      104     2932        -        -     12859159.192         2267		1
  0  00       72     1469        -        -     12867426.008         2268		1
  0  00       69     1777        -        -     12869212.992         2269		1
  0  00       69     1461        -        -     12901305.864         2270		1
  0  00       82     2013        -        -     12901629.656         2271		1
  0  00       98     2433        -        -     12906470.832         2272		1
  0  00      102     2355        -        -     12909820.792         2273		1
  0  00       84     1556        -        -     12917292.904         2274		1
  0  00      131     3802        -        -     12919915.368         2275		1
  0  00       62     1342        -        -     12926359.192         2276		1
  0  00       73     1463        -        -     12942442.256         2277		1
  0  00       86     1932        -        -     12955399.304         2278		1
  0  00      188     5338        -        -     12966883.424         2279		1
  0  00       76     1702        -        -     12969736.912         2280		1
  0  00      292     8061        -        -     12975389.888         2281		1
  0  00      128     2897        -        -     12975894.024         2282		1
  0  00       89     2361        -        -     12976132.192         2283		1
  0  00       88     2557        -        -     12983305.512         2284		1
  0  00      125     2919        -        -     12992485.824         2285		1
  0  00       79     1574        -        -     12992609.784         2286		1
  0  00       76     1047        -        -     12994452.840         2287		1
  0  00       78     1486        -        -     12997256.664         2288		1
  0  00       78     1397        -        -     13000391.640         2289		1
  0  00       87     1903        -        -     13003660.640         2290		1
  0  00      159     4475        -        -     13009861.272         2291		1
  0  00      177     4726        -        -     13010478.184         2292		1
  0  00       86     1616        -        -     13011245.216         2293		1
  0  00      109     2913        -        -     13026325.136         2294		1
  0  00       93     2376        -        -     13029315.096         2295		1
  0  00       65     1464        -        -     13030910.088         2296		1
  0  00      107     2860        -        -     13036261.480         2297		1
  0  00       68     1438        -        -     13041845.864         2298		1
  0  00       83     1551        -        -     13052963.584         2299		1
  0  00       88     2453        -        -     13055197.080         2300		1
  0  00       74     2379        -        -     13066000.296         2301		1
  0  00       69     1358        -        -     13076093.848         2302		1
  0  00       70     1495        -        -     13080328.184         2303		1
  0  00      103     2381        -        -     13085211.688         2304		1
  0  00      174     5490        -        -     13093623.912         2305		1
  0  00       79     1404        -        -     13098633.208         2306		1
  0  00       79     1562        -        -     13114741.192         2307		1
  0  00       76     1489        -        -     13117675.784         2308		1
  0  00       82     1335        -        -     13118019.504         2309		1
  0  00       95     1372        -        -     13121301.912         2310		1
  0  00      113     3753        -        -     13121570.496         2311		1
  0  00      117     3010        -        -     13140930.768         2312		1
  0  00       67     1406        -        -     13144183.856         2313		1
  0  00       64     1517        -        -     13158602.872         2314		1
  0  00      106     2410        -        -     13158869.000         2315		1
  0  00      137     3437        -        -     13161273.992         2316		1
  0  00      128     3798        -        -     13170724.296         2317		1
  0  00       67     1975        -        -     13174239.360         2318		1
  0  00       99     2085        -        -     13177426.944         2319		1
  0  00       83     1428        -        -     13180399.816         2320		1
  0  00      107     2916        -        -     13188854.760         2321		1
  0  00       69     1508        -        -     13189260.272         2322		1
  0  00      152     4339        -        -     13190197.632         2323		1
  0  00       73     1423        -        -     13199556.600         2324		1
  0  00       76     1490        -        -     13204750.424         2325		1
  0  00      112     2918        -        -     13210018.096         2326		1
  0  00       73     1447        -        -     13211503.072         2327		1
  0  00      171     4766        -        -     13216805.680         2328		1
  0  00      100     2989        -        -     13217010.056         2329		1
  0  00      113     3322        -        -     13221612.960         2330		1
  0  00      141     4660        -        -     13236556.984         2331		1
  0  00       72     1927        -        -     13249404.688         2332		1
  0  00       81     1932        -        -     13258868.384         2333		1
  0  00       76     1880        -        -     13269337.808         2334		1
  0  00       80     1457        -        -     13277002.736         2335		1
  0  00       91     1330        -        -     13278627.176         2336		1
  0  00       81     1431        -        -     13280476.840         2337		1
  0  00       67     1473        -        -     13287529.296         2338		1
  0  00       92     1467        -        -     13289176.360         2339		1
  0  00       76     1465        -        -     13300014.576         2340		1
  0  00      163     4759        -        -     13308393.544         2341		1
  0  00       83     2522        -        -     13312794.424         2342		1
  0  00       73     1552        -        -     13314642.320         2343		1
  0  00       86     1945        -        -     13314799.192         2344		1
  0  00       89     1940        -        -     13316576.752         2345		1
  0  00      117     3036        -        -     13328563.032         2346		1
  0  00       75     1432        -        -     13328956.704         2347		1
  0  00       82     1836        -        -     13331496.528         2348		1
  0  00       72     1004        -        -     13333220.504         2349		1
  0  00      263     8061        -        -     13336862.536         2350		1
  0  00       72     1963        -        -     13337006.792         2351		1
  0  00       81     1361        -        -     13344367.904         2352		1
  0  00       74     1465        -        -     13346947.416         2353		1
  0  00       79     2016        -        -     13348210.080         2354		1
  0  00       90     2085        -        -     13355545.024         2355		1
  0  00      234     7134        -        -     13355594.864         2356		1
  0  00       96     1885        -        -     13355926.280         2357		1
  0  00       89     1972        -        -     13369399.672         2358		1
  0  00       71     1665        -        -     13375145.536         2359		1
  0  00      183     5899        -        -     13395886.072         2360		1
  0  00      100     1431        -        -     13400241.840         2361		1
  0  00       81     1480        -        -     13404005.200         2362		1
  0  00       73     1426        -        -     13407920.440         2363		1
  0  00       79     1414        -        -     13409815.696         2364		1
  0  00       69     1623        -        -     13411176.704         2365		1
  0  00       72     1450        -        -     13414734.488         2366		1
  0  00      118     3385        -        -     13418290.520         2367		1
  0  00      122     3449        -        -     13422699.616         2368		1
  0  00       72     1516        -        -     13429158.592         2369		1
  0  00       68     1567        -        -     13432583.968         2370		1
  0  00       84     1495        -        -     13434091.344         2371		1
  0  00       92     1686        -        -     13440042.120         2372		1
  0  00       92     2542        -        -     13448630.032         2373		1
  0  00      106     2776        -        -     13450725.624         2374		1
  0  00       71     1638        -        -     13457417.048         2375		1
  0  00       75     1461        -        -     13477734.840         2376		1
  0  00       67     1552        -        -     13477969.016         2377		1
  0  00       91     1972        -        -     13480803.808         2378		1
  0  00       66     1450        -        -     13492185.624         2379		1
  0  00       76     1667        -        -     13493157.144         2380		1
  0  00      122     3413        -        -     13498140.944         2381		1
  0  00      100     2913        -        -     13504689.008         2382		1
  0  00       97     2469        -        -     13508754.488         2383		1
  0  00      120     3327        -        -     13511066.328         2384		1
  0  00      105     2905        -        -     13540474.248         2385		1
  0  00      338     8061        -        -     13547359.680         2386		1
  0  00       85     1513        -        -     13551533.176         2387		1
  0  00       63     1484        -        -     13560601.592         2388		1
  0  00      137     3772        -        -     13569449.744         2389		1
  0  00       69     1420        -        -     13572188.192         2390		1
  0  00       93     2218        -        -     13588094.776         2391		1
  0  00       75     1299        -        -     13592870.760         2392		1
  0  00       74     1530        -        -     13599064.008         2393		1
  0  00      106     2869        -        -     13600898.808         2394		1
  0  00       86     2245        -        -     13612746.960         2395		1
  0  00      129     4039        -        -     13618757.464         2396		1
  0  00      149     4525        -        -     13627734.704         2397		1
  0  00       78     1438        -        -     13644229.848         2398		1
  0  00       73     1489        -        -     13648013.648         2399		1
  0  00       70     1693        -        -     13649418.776         2400		1
  0  00      305     8061        -        -     13651577.088         2401		1
  0  00       68     1533        -        -     13653028.600         2402		1
  0  00       92     1960        -        -     13660262.888         2403		1
  0  00      132     3430        -        -     13663660.432         2404		1
  0  00       78     1454        -        -     13686157.432         2405		1
  0  00      228     7032        -        -     13689106.320         2406		1
  0  00      164     4678        -        -     13720575.120         2407		1
  0  00       77     1888        -        -     13722331.928         2408		1
  0  00       81     1692        -        -     13757087.584         2409		1
  0  00       77     1388        -        -     13763769.768         2410		1
  0  00       79     1418        -        -     13769422.776         2411		1
  0  00      108     3280        -        -     13769526.056         2412		1
  0  00      110     3368        -        -     13769799.384         2413		1
  0  00      100     1995        -        -     13772258.832         2414		1
  0  00      119     2937        -        -     13773642.472         2415		1
  0  00       89     1780        -        -     13774505.752         2416		1
  0  00      111     3279        -        -     13774990.336         2417		1
  0  00       74     1488        -        -     13781469.624         2418		1
  0  00       82     1594        -        -     13786909.904         2419		1
  0  00       67     1433        -        -     13793283.992         2420		1
  0  00      249     7745        -        -     13800913.024         2421		1
  0  00       73     1443        -        -     13859307.984         2422		1
  0  00      145     4583        -        -     13862990.880         2423		1
  0  00       57     1351        -        -     13864405.160         2424		1
  0  00      111     2870        -        -     13866604.936         2425		1
  0  00      148     4032        -        -     13883417.472         2426		1
  0  00      180     5950        -        -     13890697.304         2427		1
  0  00       94     1949        -        -     13892681.544         2428		1
  0  00      126     3266        -        -     13892982.576         2429		1
  0  00      204     6426        -        -     13914386.712         2430		1
  0  00      108     2863        -        -     13914877.576         2431		1
  0  00       77     1488        -        -     13916961.208         2432		1
  0  00      127     3904        -        -     13922964.240         2433		1
  0  00      123     3312        -        -     13925699.448         2434		1
  0  00      149     3865        -        -     13938611.312         2435		1
  0  00       71     1442        -        -     13938946.640         2436		1
  0  00       89     1606        -        -     13942345.056         2437		1
  0  00       77     1383        -        -     13954652.328         2438		1
  0  00       91     1940        -        -     13956551.680         2439		1
  0  00       90     2476        -        -     13971014.560         2440		1
  0  00       69     1666        -        -     13976958.856         2441		1
  0  00       96     1531        -        -     13978824.192         2442		1
  0  00       66     1574        -        -     13983547.616         2443		1
  0  00       85     1444        -        -     13984546.968         2444		1
  0  00      104     2431        -        -     13987924.072         2445		1
  0  00       73     1496        -        -     13988805.264         2446		1
  0  00      120     2891        -        -     13990825.064         2447		1
  0  00       91     1453        -        -     13993370.616         2448		1
  0  00       68     1382        -        -     14000359.760         2449		1
  0  00       89     2250        -        -     14007071.792         2450		1
  0  00      104     2888        -        -     14013112.416         2451		1
  0  00       69     1445        -        -     14031773.136         2452		1
  0  00       62     1659        -        -     14034730.712         2453		1
  0  00       93     1992        -        -     14036238.712         2454		1
  0  00      141     4356        -        -     14043622.008         2455		1
  0  00       88     1399        -        -     14045534.816         2456		1
  0  00       67     1171        -        -     14046472.088         2457		1
  0  00       67     1479        -        -     14046930.240         2458		1
  0  00       81     1486        -        -     14049119.416         2459		1
  0  00      132     3310        -        -     14050706.432         2460		1
  0  00       83     1246        -        -     14059005.576         2461		1
  0  00       82     1958        -        -     14062956.184         2462		1
  0  00       98     2405        -        -     14066547.304         2463		1
  0  00       83     1473        -        -     14079995.640         2464		1
  0  00      127     3797        -        -     14086042.600         2465		1
  0  00       81     1622        -        -     14110690.200         2466		1
  0  00       65     1460        -        -     14117649.256         2467		1
  0  00       70     1456        -        -     14130496.272         2468		1
  0  00       99     2299        -        -     14135862.960         2469		1
  0  00      147     4661        -        -     14138148.184         2470		1
  0  00       73     1475        -        -     14143257.552         2471		1
  0  00       84     2039        -        -     14149214.560         2472		1
  0  00       90     1449        -        -     14155751.704         2473		1
  0  00      136     3825        -        -     14157018.728         2474		1
  0  00       74     1727        -        -     14159436.000         2475		1
  0  00      113     2861        -        -     14159566.480         2476		1
  0  00       72     1401        -        -     14163672.160         2477		1
  0  00       96     2434        -        -     14167421.976         2478		1
  0  00       63     1370        -        -     14173727.560         2479		1
  0  00       85     1453        -        -     14177407.904         2480		1
  0  00       76     1561        -        -     14181969.232         2481		1
  0  00       62     1455        -        -     14190195.824         2482		1
  0  00       73     2105        -        -     14220367.184         2483		1
  0  00       77     1599        -        -     14227098.888         2484		1
  0  00       83     2078        -        -     14237898.432         2485		1
  0  00      166     5248        -        -     14238027.560         2486		1
  0  00      117     2888        -        -     14238819.184         2487		1
  0  00       94     1930        -        -     14244669.424         2488		1
  0  00       78     1767        -        -     14261428.032         2489		1
  0  00       92     2832        -        -     14278514.992         2490		1
  0  00       81     1536        -        -     14286273.784         2491		1
  0  00       78     1294        -        -     14292797.896         2492		1
  0  00       83     1649        -        -     14297914.536         2493		1
  0  00      260     7905        -        -     14299305.720         2494		1
  0  00      100     2383        -        -     14309183.168         2495		1
  0  00      114     3017        -        -     14312881.472         2496		1
  0  00       71     1472        -        -     14312896.856         2497		1
  0  00       96     2442        -        -     14315841.632         2498		1
  0  00      109     2412        -        -     14316231.040         2499		1
  0  00       82     1474        -        -     14318162.880         2500		1
  0  00      124     3423        -        -     14325595.648         2501		1
  0  00      113     2588        -        -     14331257.144         2502		1
  0  00       72     1469        -        -     14341277.560         2503		1
  0  00      117     2918        -        -     14347965.232         2504		1
  0  00       77     1367        -        -     14348458.600         2505		1
  0  00      104     2918        -        -     14367667.144         2506		1
  0  00      132     3775        -        -     14392555.824         2507		1
  0  00       96     2466        -        -     14393134.160         2508		1
  0  00      150     4494        -        -     14403007.944         2509		1
  0  00      277     8061        -        -     14415414.040         2510		1
  0  00       90     2597        -        -     14418844.672         2511		1
  0  00      185     5655        -        -     14434921.024         2512		1
  0  00       81     1361        -        -     14439973.128         2513		1
  0  00      154     4679        -        -     14441070.744         2514		1
  0  00       66     1210        -        -     14441492.816         2515		1
  0  00       78     1507        -        -     14451733.424         2516		1
  0  00       76     1397        -        -     14452050.440         2517		1
  0  00      120     3556        -        -     14456923.184         2518		1
  0  00      119     3269        -        -     14497673.456         2519		1
  0  00       81     1415        -        -     14504179.232         2520		1
  0  00       77     1424        -        -     14505082.648         2521		1
  0  00       73     1428        -        -     14531405.280         2522		1
  0  00      120     2934        -        -     14534277.024         2523		1
  0  00       91     2015        -        -     14537538.360         2524		1
  0  00       90     1906        -        -     14541110.064         2525		1
  0  00       93     2408        -        -     14544366.464         2526		1
  0  00       78     1666        -        -     14547327.784         2527		1
  0  00      114     2932        -        -     14549436.592         2528		1
  0  00       78     1528        -        -     14570048.608         2529		1
  0  00       89     1921        -        -     14571172.800         2530		1
  0  00      130     3508        -        -     14572613.088         2531		1
  0  00       94     2074        -        -     14578277.600         2532		1
  0  00       95     1977        -        -     14578413.016         2533		1
  0  00      113     2437        -        -     14579102.200         2534		1
  0  00      116     3342        -        -     14581832.816         2535		1
  0  00      109     2645        -        -     14582647.704         2536		1
  0  00       93     1447        -        -     14589062.136         2537		1
  0  00       88     1423        -        -     14592835.864         2538		1
  0  00      304     8061        -        -     14597001.096         2539		1
  0  00      117     2958        -        -     14597275.232         2540		1
  0  00       52     1521        -        -     14603292.296         2541		1
  0  00       84     1436        -        -     14603801.072         2542		1
  0  00       82     1878        -        -     14619713.600         2543		1
  0  00       86     2104        -        -     14628456.176         2544		1
  0  00      121     3823        -        -     14641257.608         2545		1
  0  00      119     3777        -        -     14645538.616         2546		1
  0  00      144     4160        -        -     14654371.608         2547		1
  0  00       73     1455        -        -     14660549.592         2548		1
  0  00       77     1534        -        -     14668410.128         2549		1
  0  00      112     3068        -        -     14673421.760         2550		1
  0  00       68     1428        -        -     14675068.592         2551		1
  0  00       80     1422        -        -     14676631.424         2552		1
  0  00       93     1987        -        -     14679460.464         2553		1
  0  00      110     2914        -        -     14680802.752         2554		1
  0  00      133     3913        -        -     14689859.192         2555		1
  0  00       83     1470        -        -     14696837.240         2556		1
  0  00       78     1584        -        -     14697637.192         2557		1
  0  00       93     2474        -        -     14715707.472         2558		1
  0  00      141     4044        -        -     14718655.840         2559		1
  0  00       62     1377        -        -     14742528.088         2560		1
  0  00      180     5436        -        -     14748808.496         2561		1
  0  00       77     1777        -        -     14769105.864         2562		1
  0  00      309     8061        -        -     14770600.016         2563		1
  0  00      135     3427        -        -     14785033.784         2564		1
  0  00       85     1463        -        -     14787936.192         2565		1
  0  00      108     3400        -        -     14791476.840         2566		1
  0  00       72     2004        -        -     14793835.944         2567		1
  0  00      133     3566        -        -     14794963.952         2568		1
  0  00      122     2892        -        -     14796915.408         2569		1
  0  00       72     1480        -        -     14822965.368         2570		1
  0  00       79     1492        -        -     14826135.432         2571		1
  0  00       79     1506        -        -     14834171.464         2572		1
  0  00       64     1415        -        -     14840121.384         2573		1
  0  00      157     5038        -        -     14853777.296         2574		1
  0  00       83     1679        -        -     14857013.416         2575		1
  0  00       89     1989        -        -     14858735.176         2576		1
  0  00      191     6236        -        -     14862793.416         2577		1
  0  00       94     2537        -        -     14864799.608         2578		1
  0  00       71     1470        -        -     14870727.592         2579		1
  0  00      123     3416        -        -     14871839.088         2580		1
  0  00      124     3639        -        -     14872543.720         2581		1
  0  00      103     3191        -        -     14872684.832         2582		1
  0  00      314     8061        -        -     14877116.376         2583		1
  0  00      103     3060        -        -     14891660.768         2584		1
  0  00       77     1446        -        -     14903481.960         2585		1
  0  00       83     1871        -        -     14906320.736         2586		1
  0  00      167     5353        -        -     14908726.984         2587		1
  0  00      135     4303        -        -     14910694.704         2588		1
  0  00       84     1469        -        -     14914408.320         2589		1
  0  00       86     1928        -        -     14922788.304         2590		1
  0  00      100     2614        -        -     14931202.336         2591		1
  0  00       94     1911        -        -     14949682.936         2592		1
  0  00       86     2073        -        -     14954243.384         2593		1
  0  00      132     3456        -        -     14992824.192         2594		1
  0  00       69     1618        -        -     15011280.256         2595		1
  0  00      166     4873        -        -     15014267.536         2596		1
  0  00       77     1475        -        -     15020275.872         2597		1
  0  00       96     2300        -        -     15034584.048         2598		1
  0  00      291     8061        -        -     15038828.104         2599		1
  0  00       90     2095        -        -     15039933.816         2600		1
  0  00      115     3080        -        -     15043744.752         2601		1
  0  00       75     1407        -        -     15045198.880         2602		1
  0  00       84     1934        -        -     15051928.928         2603		1
  0  00       68     1729        -        -     15100515.096         2604		1
  0  00      135     3746        -        -     15104737.952         2605		1
  0  00       92     1527        -        -     15105819.832         2606		1
  0  00      165     4964        -        -     15113747.680         2607		1
  0  00       76     1503        -        -     15119341.240         2608		1
  0  00       82     1514        -        -     15124312.976         2609		1
  0  00       70     2121        -        -     15133367.416         2610		1
  0  00       85     1958        -        -     15136934.752         2611		1
  0  00       71     1465        -        -     15138605.248         2612		1
  0  00       73     1292        -        -     15139067.816         2613		1
  0  00       93     1933        -        -     15144505.528         2614		1
  0  00       77     1388        -        -     15148055.536         2615		1
  0  00       64     1503        -        -     15149593.960         2616		1
  0  00       78     1514        -        -     15154485.064         2617		1
  0  00       88     1483        -        -     15158497.144         2618		1
  0  00      126     3555        -        -     15164518.072         2619		1
  0  00      136     3869        -        -     15167315.616         2620		1
  0  00       87     1980        -        -     15175727.176         2621		1
  0  00       72     1533        -        -     15183368.656         2622		1
  0  00      148     4555        -        -     15202627.584         2623		1
  0  00      101     2855        -        -     15208042.336         2624		1
  0  00      107     2841        -        -     15216766.824         2625		1
  0  00       82     1922        -        -     15216988.296         2626		1
  0  00       92     1368        -        -     15223508.144         2627		1
  0  00       68     1022        -        -     15224282.152         2628		1
  0  00       72     1835        -        -     15228076.360         2629		1
  0  00       96     2352        -        -     15230830.328         2631		1
  0  00       72     1432        -        -     15232513.864         2632		1
  0  00       81     2326        -        -     15232681.192         2633		1
  0  00      196     6280        -        -     15237749.712         2634		1
  0  00      109     2412        -        -     15239911.520         2635		1
  0  00       88     1416        -        -     15240921.776         2636		1
  0  00      133     3801        -        -     15241253.240         2637		1
  0  00       79     1796        -        -     15243383.648         2638		1
  0  00       77     1585        -        -     15243506.760         2639		1
  0  00       85     1509        -        -     15249293.936         2640		1
  0  00       91     1930        -        -     15253698.272         2641		1
  0  00      155     4401        -        -     15266953.800         2642		1
  0  00       85     1876        -        -     15270454.184         2643		1
  0  00       87     1531        -        -     15271622.024         2644		1
  0  00      109     3190        -        -     15277456.880         2645		1
  0  00       69     1423        -        -     15286760.032         2646		1
  0  00       83     2640        -        -     15313684.168         2647		1
  0  00      133     3516        -        -     15314887.472         2648		1
  0  00       73     1602        -        -     15315307.192         2649		1
  0  00      162     5291        -        -     15319834.368         2650		1
  0  00       98     2448        -        -     15320660.296         2651		1
  0  00       81     1455        -        -     15327434.208         2652		1
  0  00       73     1413        -        -     15328735.520         2653		1
  0  00       89     1684        -        -     15329469.496         2654		1
  0  00      120     3420        -        -     15341399.040         2655		1
  0  00       85     1451        -        -     15342447.056         2656		1
  0  00      149     4417        -        -     15347149.608         2657		1
  0  00      203     6433        -        -     15351707.088         2658		1
  0  00       77     1617        -        -     15358035.856         2659		1
  0  00      134     3410        -        -     15362170.848         2660		1
  0  00      105     2558        -        -     15365781.192         2661		1
  0  00      102     2425        -        -     15373652.040         2662		1
  0  00      172     4832        -        -     15389504.152         2663		1
  0  00       77     1446        -        -     15393617.568         2664		1
  0  00      127     3755        -        -     15413467.144         2665		1
  0  00       80     1666        -        -     15415963.464         2666		1
  0  00       72     1385        -        -     15421683.448         2667		1
  0  00      120     2860        -        -     15442907.848         2668		1
  0  00       98     2449        -        -     15447939.576         2669		1
  0  00       70     1492        -        -     15454257.528         2670		1
  0  00      187     5990        -        -     15455117.528         2671		1
  0  00       73     1469        -        -     15463449.640         2672		1
  0  00      164     4508        -        -     15478295.384         2673		1
  0  00       78     1924        -        -     15483624.912         2674		1
  0  00      112     3384        -        -     15486830.336         2675		1
